Student_ID,Emotion,Engagement status,frame
STUD2,Happy,highly engaged,14.12
STUD10,Happy,highly engaged,14.12
STUD3,Happy,disengaged,14.12
STUD8,Happy,disengaged,14.12
STUD4,Happy,disengaged,14.12
STUD5,Happy,disengaged,14.12
STUD4,Happy,disengaged,14.12
STUD7,Happy,disengaged,14.12
STUD1,Happy,disengaged,14.12
STUD6,Happy,highly engaged,14.12
STUD7,Happy,disengaged,14.12
STUD2,Happy,highly engaged,14.16
STUD10,Happy,disengaged,14.16
STUD3,Happy,disengaged,14.16
STUD4,Happy,disengaged,14.16
STUD8,Happy,disengaged,14.16
STUD5,Happy,disengaged,14.16
STUD7,Happy,disengaged,14.16
STUD4,Happy,disengaged,14.16
STUD1,Happy,disengaged,14.16
STUD6,Happy,highly engaged,14.16
STUD11,Happy,disengaged,14.16
STUD2,Happy,highly engaged,14.2
STUD10,Happy,disengaged,14.2
STUD3,Happy,disengaged,14.2
STUD4,Happy,disengaged,14.2
STUD8,Happy,disengaged,14.2
STUD5,Happy,disengaged,14.2
STUD7,Happy,disengaged,14.2
STUD4,Happy,disengaged,14.2
STUD1,Happy,disengaged,14.2
STUD6,Happy,highly engaged,14.2
STUD11,Happy,disengaged,14.2
STUD2,Happy,disengaged,14.24
STUD10,Happy,disengaged,14.24
STUD3,Happy,disengaged,14.24
STUD4,Happy,disengaged,14.24
STUD7,Happy,disengaged,14.24
STUD5,Happy,disengaged,14.24
STUD4,Happy,disengaged,14.24
STUD8,Happy,highly engaged,14.24
STUD1,Happy,disengaged,14.24
STUD6,Happy,highly engaged,14.24
STUD11,Happy,disengaged,14.24
STUD2,Happy,highly engaged,14.28
STUD10,Happy,disengaged,14.28
STUD3,Happy,disengaged,14.28
STUD4,Happy,disengaged,14.28
STUD5,Happy,disengaged,14.28
STUD7,Happy,disengaged,14.28
STUD4,Happy,disengaged,14.28
STUD8,Happy,disengaged,14.28
STUD1,Happy,disengaged,14.28
STUD6,Happy,disengaged,14.28
STUD11,Happy,disengaged,14.28
STUD3,Happy,disengaged,14.32
STUD2,Happy,highly engaged,14.32
STUD10,Happy,highly engaged,14.32
STUD4,Happy,disengaged,14.32
STUD7,Happy,disengaged,14.32
STUD5,Happy,disengaged,14.32
STUD4,Happy,disengaged,14.32
STUD1,Happy,disengaged,14.32
STUD8,Happy,disengaged,14.32
STUD6,Happy,highly engaged,14.32
STUD11,Happy,disengaged,14.32
STUD3,Happy,disengaged,14.36
STUD2,Happy,highly engaged,14.36
STUD10,Happy,highly engaged,14.36
STUD7,Happy,disengaged,14.36
STUD5,Happy,disengaged,14.36
STUD4,Happy,disengaged,14.36
STUD1,Happy,disengaged,14.36
STUD4,Happy,disengaged,14.36
STUD8,Happy,disengaged,14.36
STUD6,Happy,highly engaged,14.36
STUD3,Happy,disengaged,14.4
STUD2,Happy,highly engaged,14.4
STUD10,Happy,highly engaged,14.4
STUD5,Happy,disengaged,14.4
STUD7,Happy,disengaged,14.4
STUD4,Happy,disengaged,14.4
STUD1,Happy,disengaged,14.4
STUD4,Happy,disengaged,14.4
STUD8,Happy,disengaged,14.4
STUD6,Happy,highly engaged,14.4
STUD3,Happy,disengaged,14.44
STUD2,Happy,highly engaged,14.44
STUD10,Happy,highly engaged,14.44
STUD5,Happy,disengaged,14.44
STUD7,Happy,disengaged,14.44
STUD4,Happy,disengaged,14.44
STUD1,Happy,disengaged,14.44
STUD4,Happy,disengaged,14.44
STUD8,Happy,disengaged,14.44
STUD6,Happy,highly engaged,14.44
STUD3,Happy,highly engaged,14.48
STUD2,Happy,highly engaged,14.48
STUD10,Happy,highly engaged,14.48
STUD5,Happy,disengaged,14.48
STUD8,Happy,disengaged,14.48
STUD7,Happy,disengaged,14.48
STUD4,Happy,disengaged,14.48
STUD1,Happy,disengaged,14.48
STUD4,Happy,disengaged,14.48
STUD6,Happy,highly engaged,14.48
STUD2,Happy,disengaged,14.52
STUD3,Happy,disengaged,14.52
STUD10,Happy,highly engaged,14.52
STUD5,Happy,disengaged,14.52
STUD8,Happy,disengaged,14.52
STUD7,Happy,disengaged,14.52
STUD4,Happy,disengaged,14.52
STUD1,Happy,disengaged,14.52
STUD1,Happy,disengaged,14.52
STUD6,Happy,highly engaged,14.52
STUD3,Happy,disengaged,14.56
STUD2,Happy,highly engaged,14.56
STUD10,Happy,highly engaged,14.56
STUD5,Happy,disengaged,14.56
STUD8,Happy,disengaged,14.56
STUD7,Happy,disengaged,14.56
STUD4,Happy,disengaged,14.56
STUD1,Happy,disengaged,14.56
STUD1,Happy,disengaged,14.56
STUD3,Happy,disengaged,14.6
STUD2,Happy,highly engaged,14.6
STUD10,Happy,highly engaged,14.6
STUD5,Happy,disengaged,14.6
STUD8,Happy,disengaged,14.6
STUD7,Happy,disengaged,14.6
STUD4,Happy,disengaged,14.6
STUD1,Happy,disengaged,14.6
STUD1,Happy,disengaged,14.6
STUD3,Happy,highly engaged,14.64
STUD2,Happy,disengaged,14.64
STUD10,Happy,highly engaged,14.64
STUD8,Happy,disengaged,14.64
STUD5,Happy,disengaged,14.64
STUD7,Happy,disengaged,14.64
STUD4,Happy,disengaged,14.64
STUD1,Happy,disengaged,14.64
STUD4,Happy,disengaged,14.64
STUD3,Happy,disengaged,14.68
STUD2,Happy,disengaged,14.68
STUD10,Happy,disengaged,14.68
STUD8,Happy,disengaged,14.68
STUD5,Happy,disengaged,14.68
STUD7,Happy,disengaged,14.68
STUD4,Happy,disengaged,14.68
STUD1,Happy,disengaged,14.68
STUD1,Happy,disengaged,14.68
STUD3,Happy,disengaged,14.72
STUD2,Happy,disengaged,14.72
STUD8,Happy,disengaged,14.72
STUD10,Happy,disengaged,14.72
STUD5,Happy,disengaged,14.72
STUD7,Happy,disengaged,14.72
STUD4,Happy,disengaged,14.72
STUD1,Happy,disengaged,14.72
STUD1,Happy,disengaged,14.72
STUD3,Happy,disengaged,14.76
STUD2,Happy,disengaged,14.76
STUD8,Happy,disengaged,14.76
STUD10,Happy,disengaged,14.76
STUD5,Happy,disengaged,14.76
STUD7,Happy,disengaged,14.76
STUD4,Happy,disengaged,14.76
STUD10,Happy,disengaged,14.76
STUD1,Happy,disengaged,14.76
STUD6,Happy,disengaged,14.76
STUD11,Happy,disengaged,14.76
STUD3,Happy,highly engaged,14.8
STUD2,Happy,highly engaged,14.8
STUD10,Happy,highly engaged,14.8
STUD8,Happy,highly engaged,14.8
STUD5,Happy,disengaged,14.8
STUD7,Happy,disengaged,14.8
STUD4,Happy,disengaged,14.8
STUD1,Happy,disengaged,14.8
STUD4,Happy,disengaged,14.8
STUD6,Happy,disengaged,14.8
STUD3,Happy,highly engaged,14.84
STUD2,Happy,highly engaged,14.84
STUD10,Happy,highly engaged,14.84
STUD8,Happy,highly engaged,14.84
STUD5,Happy,disengaged,14.84
STUD7,Happy,disengaged,14.84
STUD4,Happy,disengaged,14.84
STUD1,Happy,disengaged,14.84
STUD4,Happy,disengaged,14.84
STUD6,Happy,disengaged,14.84
STUD3,Happy,disengaged,14.88
STUD2,Happy,highly engaged,14.88
STUD10,Happy,highly engaged,14.88
STUD8,Happy,highly engaged,14.88
STUD5,Happy,disengaged,14.88
STUD7,Happy,disengaged,14.88
STUD4,Happy,disengaged,14.88
STUD1,Happy,disengaged,14.88
STUD4,Happy,disengaged,14.88
STUD6,Happy,disengaged,14.88
STUD11,Happy,highly engaged,14.88
STUD3,Happy,highly engaged,14.92
STUD2,Happy,highly engaged,14.92
STUD10,Happy,highly engaged,14.92
STUD5,Happy,disengaged,14.92
STUD8,Happy,highly engaged,14.92
STUD5,Happy,highly engaged,14.92
STUD7,Happy,disengaged,14.92
STUD4,Happy,disengaged,14.92
STUD10,Happy,disengaged,14.92
STUD6,Happy,disengaged,14.92
STUD11,Happy,highly engaged,14.92
STUD3,Happy,disengaged,14.96
STUD2,Happy,highly engaged,14.96
STUD10,Happy,highly engaged,14.96
STUD5,Happy,disengaged,14.96
STUD8,Happy,highly engaged,14.96
STUD7,Happy,disengaged,14.96
STUD4,Happy,disengaged,14.96
STUD10,Happy,disengaged,14.96
STUD1,Happy,disengaged,14.96
STUD6,Happy,disengaged,14.96
STUD11,Happy,highly engaged,14.96
STUD3,Happy,highly engaged,15.0
STUD2,Happy,disengaged,15.0
STUD10,Happy,disengaged,15.0
STUD5,Happy,disengaged,15.0
STUD8,Happy,highly engaged,15.0
STUD7,Happy,disengaged,15.0
STUD4,Happy,disengaged,15.0
STUD10,Happy,disengaged,15.0
STUD1,Happy,disengaged,15.0
STUD6,Happy,disengaged,15.0
STUD1,Happy,disengaged,15.0
STUD3,Happy,highly engaged,15.04
STUD2,Happy,highly engaged,15.04
STUD10,Happy,disengaged,15.04
STUD8,Happy,disengaged,15.04
STUD5,Happy,disengaged,15.04
STUD7,Happy,disengaged,15.04
STUD4,Happy,disengaged,15.04
STUD10,Happy,disengaged,15.04
STUD1,Happy,disengaged,15.04
STUD6,Happy,disengaged,15.04
STUD11,Happy,disengaged,15.04
STUD3,Happy,disengaged,15.08
STUD2,Happy,highly engaged,15.08
STUD10,Happy,highly engaged,15.08
STUD8,Happy,disengaged,15.08
STUD5,Happy,disengaged,15.08
STUD7,Happy,disengaged,15.08
STUD4,Happy,disengaged,15.08
STUD10,Happy,disengaged,15.08
STUD1,Happy,disengaged,15.08
STUD6,Happy,disengaged,15.08
STUD11,Happy,disengaged,15.08
STUD3,Happy,disengaged,15.12
STUD2,Happy,highly engaged,15.12
STUD10,Happy,disengaged,15.12
STUD5,Happy,disengaged,15.12
STUD8,Happy,disengaged,15.12
STUD7,Happy,disengaged,15.12
STUD4,Happy,disengaged,15.12
STUD10,Happy,disengaged,15.12
STUD1,Happy,disengaged,15.12
STUD6,Happy,disengaged,15.12
STUD11,Happy,disengaged,15.12
STUD3,Happy,disengaged,15.16
STUD2,Happy,highly engaged,15.16
STUD10,Happy,disengaged,15.16
STUD5,Happy,disengaged,15.16
STUD8,Happy,disengaged,15.16
STUD7,Happy,disengaged,15.16
STUD4,Happy,disengaged,15.16
STUD10,Happy,disengaged,15.16
STUD1,Happy,disengaged,15.16
STUD6,Happy,disengaged,15.16
STUD11,Happy,disengaged,15.16
STUD3,Happy,disengaged,15.2
STUD2,Happy,highly engaged,15.2
STUD10,Happy,disengaged,15.2
STUD8,Happy,disengaged,15.2
STUD7,Happy,disengaged,15.2
STUD5,Happy,disengaged,15.2
STUD4,Happy,disengaged,15.2
STUD10,Happy,disengaged,15.2
STUD1,Happy,disengaged,15.2
STUD6,Happy,disengaged,15.2
STUD11,Happy,disengaged,15.2
STUD3,Happy,disengaged,15.24
STUD2,Happy,disengaged,15.24
STUD10,Happy,disengaged,15.24
STUD8,Happy,disengaged,15.24
STUD7,Happy,disengaged,15.24
STUD5,Happy,disengaged,15.24
STUD4,Happy,disengaged,15.24
STUD10,Happy,disengaged,15.24
STUD1,Happy,disengaged,15.24
STUD11,Happy,disengaged,15.24
STUD6,Happy,disengaged,15.24
STUD3,Happy,disengaged,15.28
STUD2,Happy,disengaged,15.28
STUD10,Happy,disengaged,15.28
STUD8,Happy,disengaged,15.28
STUD7,Happy,disengaged,15.28
STUD5,Happy,disengaged,15.28
STUD4,Happy,disengaged,15.28
STUD10,Happy,disengaged,15.28
STUD1,Happy,disengaged,15.28
STUD11,Happy,disengaged,15.28
STUD6,Happy,disengaged,15.28
STUD3,Happy,disengaged,15.32
STUD2,Happy,disengaged,15.32
STUD10,Happy,disengaged,15.32
STUD8,Happy,disengaged,15.32
STUD7,Happy,disengaged,15.32
STUD5,Happy,disengaged,15.32
STUD10,Happy,disengaged,15.32
STUD1,Happy,disengaged,15.32
STUD4,Happy,disengaged,15.32
STUD11,Happy,disengaged,15.32
STUD6,Happy,disengaged,15.32
STUD3,Happy,disengaged,15.36
STUD2,Happy,disengaged,15.36
STUD10,Happy,disengaged,15.36
STUD8,Happy,disengaged,15.36
STUD7,Happy,disengaged,15.36
STUD5,Happy,disengaged,15.36
STUD10,Happy,disengaged,15.36
STUD1,Happy,disengaged,15.36
STUD4,Happy,disengaged,15.36
STUD11,Happy,disengaged,15.36
STUD6,Happy,disengaged,15.36
STUD3,Happy,disengaged,15.4
STUD2,Happy,disengaged,15.4
STUD10,Happy,disengaged,15.4
STUD8,Happy,disengaged,15.4
STUD7,Happy,disengaged,15.4
STUD1,Happy,disengaged,15.4
STUD10,Happy,highly engaged,15.4
STUD4,Happy,disengaged,15.4
STUD4,Happy,disengaged,15.4
STUD11,Neutral,disengaged,15.4
STUD6,Neutral,highly engaged,15.4
STUD3,Neutral,engaged,15.44
STUD2,Neutral,engaged,15.44
STUD10,Neutral,engaged,15.44
STUD8,Neutral,engaged,15.44
STUD7,Neutral,engaged,15.44
STUD10,Neutral,highly engaged,15.44
STUD4,Neutral,engaged,15.44
STUD4,Neutral,engaged,15.44
STUD1,Neutral,engaged,15.44
STUD11,Neutral,disengaged,15.44
STUD2,Neutral,engaged,15.48
STUD3,Neutral,disengaged,15.48
STUD10,Neutral,engaged,15.48
STUD8,Neutral,engaged,15.48
STUD7,Neutral,engaged,15.48
STUD10,Neutral,highly engaged,15.48
STUD4,Neutral,engaged,15.48
STUD4,Neutral,engaged,15.48
STUD1,Neutral,engaged,15.48
STUD11,Neutral,disengaged,15.48
STUD6,Neutral,highly engaged,15.48
STUD2,Neutral,engaged,15.52
STUD3,Neutral,disengaged,15.52
STUD8,Neutral,engaged,15.52
STUD10,Neutral,engaged,15.52
STUD7,Neutral,engaged,15.52
STUD10,Neutral,highly engaged,15.52
STUD11,Neutral,disengaged,15.52
STUD4,Neutral,engaged,15.52
STUD1,Neutral,engaged,15.52
STUD4,Neutral,engaged,15.52
STUD2,Neutral,engaged,15.56
STUD3,Neutral,disengaged,15.56
STUD10,Neutral,engaged,15.56
STUD8,Neutral,engaged,15.56
STUD7,Neutral,engaged,15.56
STUD10,Neutral,highly engaged,15.56
STUD11,Neutral,disengaged,15.56
STUD4,Neutral,engaged,15.56
STUD1,Neutral,engaged,15.56
STUD4,Neutral,engaged,15.56
STUD6,Neutral,highly engaged,15.56
STUD2,Neutral,engaged,15.6
STUD3,Neutral,disengaged,15.6
STUD10,Neutral,highly engaged,15.6
STUD8,Neutral,engaged,15.6
STUD7,Neutral,engaged,15.6
STUD4,Neutral,disengaged,15.6
STUD10,Neutral,engaged,15.6
STUD11,Neutral,engaged,15.6
STUD1,Neutral,engaged,15.6
STUD4,Neutral,engaged,15.6
STUD6,Neutral,highly engaged,15.6
STUD2,Neutral,highly engaged,15.64
STUD3,Neutral,disengaged,15.64
STUD10,Neutral,engaged,15.64
STUD8,Neutral,engaged,15.64
STUD7,Neutral,engaged,15.64
STUD4,Neutral,disengaged,15.64
STUD10,Neutral,highly engaged,15.64
STUD11,Neutral,disengaged,15.64
STUD1,Neutral,engaged,15.64
STUD4,Neutral,engaged,15.64
STUD6,Neutral,highly engaged,15.64
STUD3,Neutral,disengaged,15.68
STUD2,Neutral,engaged,15.68
STUD10,Neutral,engaged,15.68
STUD8,Neutral,engaged,15.68
STUD7,Neutral,engaged,15.68
STUD4,Neutral,disengaged,15.68
STUD10,Neutral,highly engaged,15.68
STUD11,Neutral,engaged,15.68
STUD1,Neutral,engaged,15.68
STUD4,Neutral,engaged,15.68
STUD6,Neutral,highly engaged,15.68
STUD3,Neutral,disengaged,15.72
STUD2,Neutral,engaged,15.72
STUD10,Neutral,engaged,15.72
STUD8,Neutral,engaged,15.72
STUD7,Neutral,engaged,15.72
STUD4,Neutral,disengaged,15.72
STUD10,Neutral,highly engaged,15.72
STUD4,Neutral,engaged,15.72
STUD11,Neutral,engaged,15.72
STUD1,Neutral,engaged,15.72
STUD6,Neutral,highly engaged,15.72
STUD3,Neutral,disengaged,15.76
STUD2,Neutral,engaged,15.76
STUD10,Neutral,highly engaged,15.76
STUD8,Neutral,engaged,15.76
STUD7,Neutral,engaged,15.76
STUD4,Neutral,disengaged,15.76
STUD10,Neutral,engaged,15.76
STUD4,Neutral,engaged,15.76
STUD11,Neutral,engaged,15.76
STUD1,Neutral,engaged,15.76
STUD6,Neutral,disengaged,15.76
STUD3,Neutral,engaged,15.8
STUD2,Happy,disengaged,15.8
STUD10,Happy,disengaged,15.8
STUD8,Happy,disengaged,15.8
STUD7,Happy,disengaged,15.8
STUD10,Happy,disengaged,15.8
STUD4,Happy,disengaged,15.8
STUD11,Happy,disengaged,15.8
STUD4,Happy,disengaged,15.8
STUD1,Happy,disengaged,15.8
STUD6,Happy,disengaged,15.8
STUD3,Happy,disengaged,15.84
STUD2,Happy,disengaged,15.84
STUD8,Happy,disengaged,15.84
STUD10,Happy,highly engaged,15.84
STUD7,Happy,disengaged,15.84
STUD10,Happy,disengaged,15.84
STUD4,Happy,disengaged,15.84
STUD11,Happy,disengaged,15.84
STUD4,Happy,disengaged,15.84
STUD1,Happy,disengaged,15.84
STUD6,Happy,disengaged,15.84
STUD3,Happy,disengaged,15.88
STUD2,Happy,disengaged,15.88
STUD8,Happy,disengaged,15.88
STUD10,Happy,highly engaged,15.88
STUD7,Happy,disengaged,15.88
STUD10,Happy,disengaged,15.88
STUD4,Happy,disengaged,15.88
STUD11,Happy,disengaged,15.88
STUD4,Happy,disengaged,15.88
STUD1,Happy,disengaged,15.88
STUD6,Happy,disengaged,15.88
STUD2,Happy,disengaged,15.92
STUD3,Happy,disengaged,15.92
STUD8,Happy,disengaged,15.92
STUD10,Happy,disengaged,15.92
STUD7,Happy,disengaged,15.92
STUD5,Happy,disengaged,15.92
STUD10,Happy,disengaged,15.92
STUD11,Happy,disengaged,15.92
STUD4,Happy,disengaged,15.92
STUD1,Happy,disengaged,15.92
STUD2,Happy,highly engaged,15.96
STUD3,Happy,disengaged,15.96
STUD8,Happy,disengaged,15.96
STUD10,Happy,disengaged,15.96
STUD7,Happy,disengaged,15.96
STUD5,Happy,disengaged,15.96
STUD10,Happy,disengaged,15.96
STUD11,Happy,disengaged,15.96
STUD4,Happy,disengaged,15.96
STUD1,Happy,disengaged,15.96
STUD2,Happy,disengaged,16.0
STUD3,Happy,disengaged,16.0
STUD8,Happy,disengaged,16.0
STUD10,Happy,highly engaged,16.0
STUD7,Happy,disengaged,16.0
STUD5,Happy,disengaged,16.0
STUD10,Happy,disengaged,16.0
STUD11,Happy,disengaged,16.0
STUD4,Neutral,engaged,16.0
STUD1,Neutral,engaged,16.0
STUD2,Neutral,highly engaged,16.04
STUD3,Neutral,engaged,16.04
STUD10,Neutral,highly engaged,16.04
STUD8,Neutral,engaged,16.04
STUD7,Neutral,engaged,16.04
STUD10,Neutral,engaged,16.04
STUD5,Neutral,disengaged,16.04
STUD11,Neutral,engaged,16.04
STUD4,Neutral,engaged,16.04
STUD1,Neutral,engaged,16.04
STUD6,Neutral,engaged,16.04
STUD2,Neutral,highly engaged,16.08
STUD3,Neutral,engaged,16.08
STUD10,Neutral,highly engaged,16.08
STUD8,Neutral,engaged,16.08
STUD7,Neutral,engaged,16.08
STUD10,Neutral,engaged,16.08
STUD5,Neutral,disengaged,16.08
STUD11,Neutral,engaged,16.08
STUD4,Neutral,engaged,16.08
STUD1,Neutral,engaged,16.08
STUD6,Neutral,engaged,16.08
STUD2,Neutral,highly engaged,16.12
STUD3,Neutral,engaged,16.12
STUD10,Neutral,highly engaged,16.12
STUD8,Neutral,engaged,16.12
STUD7,Neutral,engaged,16.12
STUD10,Neutral,engaged,16.12
STUD5,Neutral,disengaged,16.12
STUD11,Neutral,disengaged,16.12
STUD4,Neutral,engaged,16.12
STUD1,Neutral,engaged,16.12
STUD2,Neutral,engaged,16.16
STUD10,Neutral,highly engaged,16.16
STUD3,Neutral,engaged,16.16
STUD8,Neutral,engaged,16.16
STUD7,Neutral,engaged,16.16
STUD10,Neutral,disengaged,16.16
STUD5,Neutral,disengaged,16.16
STUD11,Neutral,engaged,16.16
STUD4,Neutral,engaged,16.16
STUD1,Neutral,engaged,16.16
STUD6,Neutral,engaged,16.16
STUD2,Neutral,engaged,16.2
STUD10,Neutral,engaged,16.2
STUD3,Neutral,engaged,16.2
STUD8,Neutral,engaged,16.2
STUD7,Neutral,engaged,16.2
STUD10,Neutral,engaged,16.2
STUD5,Neutral,disengaged,16.2
STUD11,Neutral,engaged,16.2
STUD4,Neutral,engaged,16.2
STUD1,Neutral,engaged,16.2
STUD2,Neutral,engaged,16.24
STUD10,Neutral,engaged,16.24
STUD3,Neutral,engaged,16.24
STUD8,Neutral,engaged,16.24
STUD5,Neutral,engaged,16.24
STUD7,Neutral,engaged,16.24
STUD10,Neutral,engaged,16.24
STUD11,Neutral,engaged,16.24
STUD1,Neutral,engaged,16.24
STUD4,Neutral,engaged,16.24
STUD2,Neutral,engaged,16.28
STUD3,Neutral,engaged,16.28
STUD10,Neutral,engaged,16.28
STUD8,Neutral,engaged,16.28
STUD5,Neutral,engaged,16.28
STUD7,Neutral,engaged,16.28
STUD10,Neutral,engaged,16.28
STUD11,Neutral,engaged,16.28
STUD1,Neutral,engaged,16.28
STUD4,Neutral,engaged,16.28
STUD2,Neutral,engaged,16.32
STUD10,Neutral,engaged,16.32
STUD8,Neutral,engaged,16.32
STUD3,Neutral,engaged,16.32
STUD5,Neutral,engaged,16.32
STUD7,Neutral,engaged,16.32
STUD10,Neutral,disengaged,16.32
STUD11,Neutral,engaged,16.32
STUD1,Neutral,engaged,16.32
STUD4,Neutral,engaged,16.32
STUD2,Neutral,highly engaged,16.36
STUD10,Neutral,engaged,16.36
STUD8,Neutral,engaged,16.36
STUD3,Neutral,engaged,16.36
STUD5,Neutral,engaged,16.36
STUD7,Neutral,engaged,16.36
STUD10,Neutral,engaged,16.36
STUD11,Neutral,engaged,16.36
STUD1,Neutral,engaged,16.36
STUD4,Neutral,engaged,16.36
STUD6,Neutral,engaged,16.36
STUD2,Neutral,engaged,16.4
STUD10,Neutral,engaged,16.4
STUD8,Neutral,engaged,16.4
STUD3,Neutral,engaged,16.4
STUD7,Happy,disengaged,16.4
STUD5,Happy,disengaged,16.4
STUD10,Happy,disengaged,16.4
STUD11,Happy,highly engaged,16.4
STUD1,Happy,disengaged,16.4
STUD4,Happy,disengaged,16.4
STUD6,Happy,disengaged,16.4
STUD2,Happy,disengaged,16.44
STUD10,Happy,disengaged,16.44
STUD3,Happy,disengaged,16.44
STUD8,Happy,disengaged,16.44
STUD7,Happy,disengaged,16.44
STUD5,Happy,disengaged,16.44
STUD10,Happy,disengaged,16.44
STUD11,Happy,disengaged,16.44
STUD6,Happy,disengaged,16.44
STUD1,Happy,disengaged,16.44
STUD4,Happy,disengaged,16.44
STUD2,Happy,disengaged,16.48
STUD3,Happy,disengaged,16.48
STUD10,Neutral,engaged,16.48
STUD8,Neutral,engaged,16.48
STUD7,Neutral,engaged,16.48
STUD5,Neutral,engaged,16.48
STUD10,Neutral,engaged,16.48
STUD11,Neutral,engaged,16.48
STUD1,Neutral,engaged,16.48
STUD6,Neutral,engaged,16.48
STUD4,Neutral,engaged,16.48
STUD2,Neutral,engaged,16.52
STUD3,Neutral,engaged,16.52
STUD10,Neutral,engaged,16.52
STUD8,Neutral,engaged,16.52
STUD5,Neutral,engaged,16.52
STUD7,Neutral,engaged,16.52
STUD10,Neutral,highly engaged,16.52
STUD11,Neutral,engaged,16.52
STUD1,Neutral,engaged,16.52
STUD6,Neutral,engaged,16.52
STUD4,Neutral,engaged,16.52
STUD2,Happy,disengaged,16.56
STUD10,Happy,highly engaged,16.56
STUD3,Happy,disengaged,16.56
STUD8,Happy,disengaged,16.56
STUD5,Happy,disengaged,16.56
STUD7,Happy,disengaged,16.56
STUD10,Happy,highly engaged,16.56
STUD11,Happy,disengaged,16.56
STUD6,Happy,disengaged,16.56
STUD1,Happy,disengaged,16.56
STUD4,Happy,disengaged,16.56
STUD2,Happy,disengaged,16.6
STUD10,Happy,highly engaged,16.6
STUD3,Happy,disengaged,16.6
STUD8,Happy,disengaged,16.6
STUD5,Happy,disengaged,16.6
STUD7,Happy,disengaged,16.6
STUD10,Happy,disengaged,16.6
STUD11,Happy,disengaged,16.6
STUD6,Happy,disengaged,16.6
STUD1,Happy,disengaged,16.6
STUD4,Happy,disengaged,16.6
STUD2,Happy,disengaged,16.64
STUD10,Happy,highly engaged,16.64
STUD3,Happy,disengaged,16.64
STUD8,Happy,disengaged,16.64
STUD7,Happy,disengaged,16.64
STUD5,Happy,disengaged,16.64
STUD10,Happy,disengaged,16.64
STUD11,Happy,disengaged,16.64
STUD6,Happy,disengaged,16.64
STUD4,Happy,disengaged,16.64
STUD1,Happy,disengaged,16.64
STUD2,Happy,disengaged,16.68
STUD10,Happy,highly engaged,16.68
STUD3,Happy,highly engaged,16.68
STUD8,Happy,highly engaged,16.68
STUD7,Happy,disengaged,16.68
STUD5,Happy,disengaged,16.68
STUD10,Happy,disengaged,16.68
STUD11,Happy,disengaged,16.68
STUD6,Happy,disengaged,16.68
STUD4,Happy,disengaged,16.68
STUD1,Happy,disengaged,16.68
STUD2,Happy,disengaged,16.72
STUD10,Happy,highly engaged,16.72
STUD3,Happy,disengaged,16.72
STUD8,Happy,disengaged,16.72
STUD5,Happy,disengaged,16.72
STUD7,Happy,disengaged,16.72
STUD10,Happy,disengaged,16.72
STUD11,Happy,disengaged,16.72
STUD6,Happy,disengaged,16.72
STUD4,Happy,disengaged,16.72
STUD1,Happy,disengaged,16.72
STUD2,Happy,disengaged,16.76
STUD10,Happy,highly engaged,16.76
STUD3,Happy,disengaged,16.76
STUD8,Happy,disengaged,16.76
STUD5,Happy,disengaged,16.76
STUD7,Happy,disengaged,16.76
STUD10,Happy,disengaged,16.76
STUD11,Happy,disengaged,16.76
STUD6,Happy,disengaged,16.76
STUD1,Happy,disengaged,16.76
STUD4,Happy,disengaged,16.76
STUD2,Happy,disengaged,16.8
STUD10,Happy,highly engaged,16.8
STUD3,Happy,highly engaged,16.8
STUD8,Happy,highly engaged,16.8
STUD5,Happy,disengaged,16.8
STUD7,Happy,disengaged,16.8
STUD10,Happy,disengaged,16.8
STUD11,Happy,disengaged,16.8
STUD6,Happy,disengaged,16.8
STUD1,Happy,disengaged,16.8
STUD4,Happy,disengaged,16.8
STUD2,Happy,disengaged,16.84
STUD10,Happy,highly engaged,16.84
STUD3,Happy,disengaged,16.84
STUD8,Happy,highly engaged,16.84
STUD5,Happy,disengaged,16.84
STUD7,Happy,disengaged,16.84
STUD10,Happy,disengaged,16.84
STUD11,Happy,disengaged,16.84
STUD6,Happy,disengaged,16.84
STUD1,Happy,disengaged,16.84
STUD4,Happy,disengaged,16.84
STUD2,Happy,disengaged,16.88
STUD10,Happy,highly engaged,16.88
STUD3,Happy,disengaged,16.88
STUD8,Happy,highly engaged,16.88
STUD5,Happy,disengaged,16.88
STUD7,Happy,disengaged,16.88
STUD10,Happy,disengaged,16.88
STUD11,Happy,disengaged,16.88
STUD6,Happy,disengaged,16.88
STUD1,Happy,disengaged,16.88
STUD4,Happy,disengaged,16.88
STUD2,Happy,disengaged,16.92
STUD10,Neutral,highly engaged,16.92
STUD3,Neutral,highly engaged,16.92
STUD8,Neutral,highly engaged,16.92
STUD7,Neutral,engaged,16.92
STUD5,Neutral,disengaged,16.92
STUD10,Neutral,engaged,16.92
STUD11,Neutral,engaged,16.92
STUD6,Neutral,engaged,16.92
STUD1,Neutral,engaged,16.92
STUD4,Neutral,engaged,16.92
STUD2,Neutral,disengaged,16.96
STUD3,Neutral,engaged,16.96
STUD10,Neutral,highly engaged,16.96
STUD8,Neutral,engaged,16.96
STUD7,Neutral,engaged,16.96
STUD5,Neutral,disengaged,16.96
STUD10,Neutral,disengaged,16.96
STUD11,Neutral,engaged,16.96
STUD6,Neutral,engaged,16.96
STUD4,Neutral,disengaged,16.96
STUD1,Happy,disengaged,16.96
STUD2,Happy,disengaged,17.0
